district,municipality,id,name,detailedLevel,parentIds
leiria,caldas-da-rainha,leiria/caldas-da-rainha/nadadouro,Nadadouro,parish,[]
leiria,caldas-da-rainha,leiria/caldas-da-rainha/nossa-senhora-do-populo-coto-e-sao-gregorio,"Nossa Senhora do Pópulo, Coto e São Gregório",parish,[]
leiria,caldas-da-rainha,leiria/caldas-da-rainha/salir-de-matos,Salir de Matos,parish,[]
leiria,caldas-da-rainha,leiria/caldas-da-rainha/santa-catarina,Santa Catarina,parish,[]
leiria,caldas-da-rainha,leiria/caldas-da-rainha/tornada-e-salir-do-porto,Tornada e Salir do Porto,parish,[]
leiria,caldas-da-rainha,leiria/caldas-da-rainha/vidais,Vidais,parish,[]
leiria,figueiro-dos-vinhos,leiria/figueiro-dos-vinhos,Figueiró dos Vinhos,council,[]
leiria,figueiro-dos-vinhos,leiria/figueiro-dos-vinhos/aguda,Aguda,parish,[]
leiria,figueiro-dos-vinhos,leiria/figueiro-dos-vinhos/arega,Arega,parish,[]
leiria,figueiro-dos-vinhos,leiria/figueiro-dos-vinhos/campelo,Campelo,parish,[]
leiria,figueiro-dos-vinhos,leiria/figueiro-dos-vinhos/figueiro-dos-vinhos-e-bairradas,Figueiró dos Vinhos e Bairradas,parish,[]
leiria,leiria,leiria/leiria,Leiria,council,[]
leiria,leiria,leiria/leiria/amor,Amor,parish,[]
leiria,leiria,leiria/leiria/arrabal,Arrabal,parish,[]
leiria,leiria,leiria/leiria/bajouca,Bajouca,parish,[]
leiria,leiria,leiria/leiria/bidoeira-de-cima,Bidoeira de Cima,parish,[]
leiria,leiria,leiria/leiria/caranguejeira,Caranguejeira,parish,[]
leiria,leiria,leiria/leiria/coimbrao,Coimbrão,parish,[]
leiria,leiria,leiria/leiria/colmeias-e-memoria,Colmeias e Memória,parish,[]
leiria,leiria,leiria/leiria/leiria-pousos-barreira-e-cortes,"Leiria, Pousos, Barreira e Cortes",parish,[]
leiria,leiria,leiria/leiria/maceira,Maceira,parish,[]
leiria,leiria,leiria/leiria/marrazes-e-barosa,Marrazes e Barosa,parish,[]
leiria,leiria,leiria/leiria/milagres,Milagres,parish,[]
leiria,leiria,leiria/leiria/monte-real-e-carvide,Monte Real e Carvide,parish,[]
leiria,leiria,leiria/leiria/monte-redondo-e-carreira,Monte Redondo e Carreira,parish,[]
leiria,leiria,leiria/leiria/parceiros-e-azoia,Parceiros e Azoia,parish,[]
leiria,leiria,leiria/leiria/regueira-de-pontes,Regueira de Pontes,parish,[]
leiria,leiria,leiria/leiria/santa-catarina-da-serra-e-chainca,Santa Catarina da Serra e Chainça,parish,[]
leiria,leiria,leiria/leiria/santa-eufemia-e-boa-vista,Santa Eufémia e Boa Vista,parish,[]
leiria,leiria,leiria/leiria/souto-da-carpalhosa-e-ortigosa,Souto da Carpalhosa e Ortigosa,parish,[]
leiria,marinha-grande,leiria/marinha-grande,Marinha Grande,council,[]
leiria,marinha-grande,leiria/marinha-grande/marinha-grande,Marinha Grande,parish,[]
leiria,marinha-grande,leiria/marinha-grande/moita,Moita,parish,[]
leiria,marinha-grande,leiria/marinha-grande/vieira-de-leiria,Vieira de Leiria,parish,[]
leiria,nazare,leiria/nazare,Nazaré,council,[]
leiria,nazare,leiria/nazare/famalicao,Famalicão,parish,[]
leiria,nazare,leiria/nazare/nazare,Nazaré,parish,[]
leiria,nazare,leiria/nazare/valado-dos-frades,Valado dos Frades,parish,[]
leiria,obidos,leiria/obidos,Óbidos,council,[]
leiria,obidos,leiria/obidos/a-dos-negros,A dos Negros,parish,[]
leiria,obidos,leiria/obidos/amoreira,Amoreira,parish,[]
leiria,obidos,leiria/obidos/gaeiras,Gaeiras,parish,[]
leiria,obidos,leiria/obidos/olho-marinho,Olho Marinho,parish,[]
leiria,obidos,leiria/obidos/santa-maria-sao-pedro-e-sobral-da-lagoa,"Santa Maria, São Pedro e Sobral da Lagoa",parish,[]
leiria,obidos,leiria/obidos/usseira,Usseira,parish,[]
leiria,obidos,leiria/obidos/vau,Vau,parish,[]
leiria,pedrogao-grande,leiria/pedrogao-grande,Pedrógão Grande,council,[]
leiria,pedrogao-grande,leiria/pedrogao-grande/graca,Graça,parish,[]
leiria,pedrogao-grande,leiria/pedrogao-grande/pedrogao-grande,Pedrógão Grande,parish,[]
leiria,pedrogao-grande,leiria/pedrogao-grande/vila-facaia,Vila Facaia,parish,[]
leiria,peniche,leiria/peniche,Peniche,council,[]
leiria,peniche,leiria/peniche/atouguia-da-baleia,Atouguia da Baleia,parish,[]
leiria,peniche,leiria/peniche/ferrel,Ferrel,parish,[]
leiria,peniche,leiria/peniche/peniche,Peniche,parish,[]
leiria,peniche,leiria/peniche/serra-d-el-rei,Serra d'El-Rei,parish,[]
leiria,pombal,leiria/pombal,Pombal,council,[]
leiria,pombal,leiria/pombal/abiul,Abiul,parish,[]
leiria,pombal,leiria/pombal/almagreira,Almagreira,parish,[]
leiria,pombal,leiria/pombal/carnide,Carnide,parish,[]
leiria,pombal,leiria/pombal/carrico,Carriço,parish,[]
leiria,pombal,leiria/pombal/guia-ilha-e-mata-mourisca,"Guia, Ilha e Mata Mourisca",parish,[]
leiria,pombal,leiria/pombal/lourical,Louriçal,parish,[]
leiria,pombal,leiria/pombal/meirinhas,Meirinhas,parish,[]
leiria,pombal,leiria/pombal/pelariga,Pelariga,parish,[]
leiria,pombal,leiria/pombal/pombal,Pombal,parish,[]
leiria,pombal,leiria/pombal/redinha,Redinha,parish,[]
leiria,pombal,leiria/pombal/santiago-e-s-simao-de-litem-e-albergaria-dos-doze,Santiago e S. Simão de Litém e Albergaria dos Doze,parish,[]
leiria,pombal,leiria/pombal/vermoil,Vermoil,parish,[]
leiria,pombal,leiria/pombal/vila-ca,Vila Cã,parish,[]
leiria,porto-de-mos,leiria/porto-de-mos,Porto de Mós,council,[]
leiria,porto-de-mos,leiria/porto-de-mos/alqueidao-da-serra,Alqueidão da Serra,parish,[]
leiria,porto-de-mos,leiria/porto-de-mos/alvados-e-alcaria,Alvados e Alcaria,parish,[]
leiria,porto-de-mos,leiria/porto-de-mos/arrimal-e-mendiga,Arrimal e Mendiga,parish,[]
leiria,porto-de-mos,leiria/porto-de-mos/calvaria-de-cima,Calvaria de Cima,parish,[]
leiria,porto-de-mos,leiria/porto-de-mos/juncal,Juncal,parish,[]
leiria,porto-de-mos,leiria/porto-de-mos/mira-de-aire,Mira de Aire,parish,[]
leiria,porto-de-mos,leiria/porto-de-mos/pedreiras,Pedreiras,parish,[]
leiria,porto-de-mos,leiria/porto-de-mos/porto-de-mos--sao-joao-baptista-e-sao-pedro,Porto de Mós - São João Baptista e São Pedro,parish,[]
leiria,porto-de-mos,leiria/porto-de-mos/sao-bento,São Bento,parish,[]
leiria,porto-de-mos,leiria/porto-de-mos/serro-ventoso,Serro Ventoso,parish,[]
lisboa,alenquer,lisboa/alenquer,Alenquer,council,[]
lisboa,alenquer,lisboa/alenquer/abrigada-e-cabanas-de-torres,Abrigada e Cabanas de Torres,parish,[]
lisboa,alenquer,lisboa/alenquer/aldeia-galega-da-merceana-e-aldeia-gavinha,Aldeia Galega da Merceana e Aldeia Gavinha,parish,[]
lisboa,alenquer,lisboa/alenquer/alenquer-santo-estevao-e-triana-,Alenquer (Santo Estêvão e Triana),parish,[]
lisboa,alenquer,lisboa/alenquer/carnota,Carnota,parish,[]
lisboa,alenquer,lisboa/alenquer/carregado-e-cadafais,Carregado e Cadafais,parish,[]
lisboa,alenquer,lisboa/alenquer/meca,Meca,parish,[]
lisboa,alenquer,lisboa/alenquer/olhalvo,Olhalvo,parish,[]
lisboa,alenquer,lisboa/alenquer/ota,Ota,parish,[]
lisboa,alenquer,lisboa/alenquer/ribafria-e-pereiro-de-palhacana,Ribafria e Pereiro de Palhacana,parish,[]
lisboa,alenquer,lisboa/alenquer/ventosa,Ventosa,parish,[]
lisboa,alenquer,lisboa/alenquer/vila-verde-dos-francos,Vila Verde dos Francos,parish,[]
lisboa,amadora,lisboa/amadora,Amadora,council,[]
lisboa,amadora,lisboa/amadora/aguas-livres,Águas Livres,parish,[]
lisboa,amadora,lisboa/amadora/alfragide,Alfragide,parish,[]
lisboa,amadora,lisboa/amadora/encosta-do-sol,Encosta do Sol,parish,[]
lisboa,amadora,lisboa/amadora/falagueira-venda-nova,Falagueira-Venda Nova,parish,[]
lisboa,amadora,lisboa/amadora/mina-de-agua,Mina de Água,parish,[]
lisboa,amadora,lisboa/amadora/venteira,Venteira,parish,[]
lisboa,arruda-dos-vinhos,lisboa/arruda-dos-vinhos,Arruda dos Vinhos,council,[]
lisboa,arruda-dos-vinhos,lisboa/arruda-dos-vinhos/arranho,Arranhó,parish,[]
lisboa,arruda-dos-vinhos,lisboa/arruda-dos-vinhos/arruda-dos-vinhos,Arruda dos Vinhos,parish,[]
lisboa,arruda-dos-vinhos,lisboa/arruda-dos-vinhos/cardosas,Cardosas,parish,[]
lisboa,arruda-dos-vinhos,lisboa/arruda-dos-vinhos/s-tiago-dos-velhos,S. Tiago dos Velhos,parish,[]
lisboa,azambuja,lisboa/azambuja,Azambuja,council,[]
lisboa,azambuja,lisboa/azambuja/alcoentre,Alcoentre,parish,[]
lisboa,azambuja,lisboa/azambuja/aveiras-de-baixo,Aveiras de Baixo,parish,[]
lisboa,azambuja,lisboa/azambuja/aveiras-de-cima,Aveiras de Cima,parish,[]
lisboa,azambuja,lisboa/azambuja/azambuja,Azambuja,parish,[]
lisboa,azambuja,lisboa/azambuja/manique-do-intendente-v-n-de-s-pedro-e-macussa,"Manique do Intendente, V. N. de S. Pedro e Maçussa",parish,[]
lisboa,azambuja,lisboa/azambuja/vale-do-paraiso,Vale do Paraíso,parish,[]
lisboa,azambuja,lisboa/azambuja/vila-nova-da-rainha,Vila Nova da Rainha,parish,[]
lisboa,cadaval,lisboa/cadaval,Cadaval,council,[]
lisboa,cadaval,lisboa/cadaval/alguber,Alguber,parish,[]
lisboa,cadaval,lisboa/cadaval/cadaval-e-pero-moniz,Cadaval e Pêro Moniz,parish,[]
lisboa,cadaval,lisboa/cadaval/lamas-e-cercal,Lamas e Cercal,parish,[]
lisboa,cadaval,lisboa/cadaval/painho-e-figueiros,Painho e Figueiros,parish,[]
lisboa,cadaval,lisboa/cadaval/peral,Peral,parish,[]
lisboa,cadaval,lisboa/cadaval/vermelha,Vermelha,parish,[]
lisboa,cadaval,lisboa/cadaval/vilar,Vilar,parish,[]
lisboa,cascais,lisboa/cascais,Cascais,council,[]
lisboa,cascais,lisboa/cascais/alcabideche,Alcabideche,parish,[]
lisboa,cascais,lisboa/cascais/carcavelos-e-parede,Carcavelos e Parede,parish,[]
lisboa,cascais,lisboa/cascais/cascais-e-estoril,Cascais e Estoril,parish,[]
lisboa,cascais,lisboa/cascais/sao-domingos-de-rana,São Domingos de Rana,parish,[]
lisboa,lisboa,lisboa/lisboa,Lisboa,council,[]
lisboa,lisboa,lisboa/lisboa/ajuda,Ajuda,parish,[]
lisboa,lisboa,lisboa/lisboa/alcantara,Alcântara,parish,[]
lisboa,lisboa,lisboa/lisboa/alvalade,Alvalade,parish,[]
lisboa,lisboa,lisboa/lisboa/areeiro,Areeiro,parish,[]
lisboa,lisboa,lisboa/lisboa/arroios,Arroios,parish,[]
lisboa,lisboa,lisboa/lisboa/avenidas-novas,Avenidas Novas,parish,[]
lisboa,lisboa,lisboa/lisboa/beato,Beato,parish,[]
lisboa,lisboa,lisboa/lisboa/belem,Belém,parish,[]
lisboa,lisboa,lisboa/lisboa/benfica,Benfica,parish,[]
lisboa,lisboa,lisboa/lisboa/campo-de-ourique,Campo de Ourique,parish,[]
lisboa,lisboa,lisboa/lisboa/campolide,Campolide,parish,[]
lisboa,lisboa,lisboa/lisboa/carnide,Carnide,parish,[]
lisboa,lisboa,lisboa/lisboa/estrela,Estrela,parish,[]
lisboa,lisboa,lisboa/lisboa/lumiar,Lumiar,parish,[]
lisboa,lisboa,lisboa/lisboa/marvila,Marvila,parish,[]
lisboa,lisboa,lisboa/lisboa/misericordia,Misericórdia,parish,[]
lisboa,lisboa,lisboa/lisboa/olivais,Olivais,parish,[]
lisboa,lisboa,lisboa/lisboa/parque-das-nacoes,Parque das Nações,parish,[]
lisboa,lisboa,lisboa/lisboa/penha-de-franca,Penha de França,parish,[]
lisboa,lisboa,lisboa/lisboa/santa-clara,Santa Clara,parish,[]
lisboa,lisboa,lisboa/lisboa/santa-maria-maior,Santa Maria Maior,parish,[]
lisboa,lisboa,lisboa/lisboa/santo-antonio,Santo António,parish,[]
lisboa,lisboa,lisboa/lisboa/sao-domingos-de-benfica,São Domingos de Benfica,parish,[]
lisboa,lisboa,lisboa/lisboa/sao-vicente,São Vicente,parish,[]
lisboa,loures,lisboa/loures,Loures,council,[]
lisboa,loures,lisboa/loures/bucelas,Bucelas,parish,[]
lisboa,loures,lisboa/loures/camarate-unhos-e-apelacao,"Camarate, Unhos e Apelação",parish,[]
lisboa,loures,lisboa/loures/fanhoes,Fanhões,parish,[]
lisboa,loures,lisboa/loures/loures,Loures,parish,[]
lisboa,loures,lisboa/loures/lousa,Lousa,parish,[]
lisboa,loures,lisboa/loures/moscavide-e-portela,Moscavide e Portela,parish,[]
lisboa,loures,lisboa/loures/sacavem-e-prior-velho,Sacavém e Prior Velho,parish,[]
lisboa,loures,lisboa/loures/santa-iria-de-azoia-sao-joao-da-talha-e-bobadela,"Santa Iria de Azoia, São João da Talha e Bobadela",parish,[]
lisboa,loures,lisboa/loures/santo-antao-e-sao-juliao-do-tojal,Santo Antão e São Julião do Tojal,parish,[]
lisboa,loures,lisboa/loures/santo-antonio-dos-cavaleiros-e-frielas,Santo António dos Cavaleiros e Frielas,parish,[]
lisboa,lourinha,lisboa/lourinha,Lourinhã,council,[]
lisboa,lourinha,lisboa/lourinha/lourinha-e-atalaia,Lourinhã e Atalaia,parish,[]
lisboa,lourinha,lisboa/lourinha/miragaia-e-marteleira,Miragaia e Marteleira,parish,[]
lisboa,lourinha,lisboa/lourinha/moita-dos-ferreiros,Moita dos Ferreiros,parish,[]
lisboa,lourinha,lisboa/lourinha/reguengo-grande,Reguengo Grande,parish,[]
lisboa,lourinha,lisboa/lourinha/ribamar,Ribamar,parish,[]
lisboa,lourinha,lisboa/lourinha/santa-barbara,Santa Bárbara,parish,[]
lisboa,lourinha,lisboa/lourinha/sao-bartolomeu-dos-galegos-e-moledo,São Bartolomeu dos Galegos e Moledo,parish,[]
lisboa,lourinha,lisboa/lourinha/vimeiro,Vimeiro,parish,[]
lisboa,mafra,lisboa/mafra,Mafra,council,[]
lisboa,mafra,lisboa/mafra/azueira-e-sobral-da-abelheira,Azueira e Sobral da Abelheira,parish,[]
lisboa,mafra,lisboa/mafra/carvoeira,Carvoeira,parish,[]
lisboa,mafra,lisboa/mafra/encarnacao,Encarnação,parish,[]
lisboa,mafra,lisboa/mafra/enxara-do-bispo-gradil-e-vila-franca-do-rosario,"Enxara do Bispo, Gradil e Vila Franca do Rosário",parish,[]
lisboa,mafra,lisboa/mafra/ericeira,Ericeira,parish,[]
lisboa,mafra,lisboa/mafra/igreja-nova-e-cheleiros,Igreja Nova e Cheleiros,parish,[]
lisboa,mafra,lisboa/mafra/mafra,Mafra,parish,[]
lisboa,mafra,lisboa/mafra/malveira-e-sao-miguel-de-alcainca,Malveira e São Miguel de Alcainça,parish,[]
lisboa,mafra,lisboa/mafra/milharado,Milharado,parish,[]
lisboa,mafra,lisboa/mafra/santo-isidoro,Santo Isidoro,parish,[]
lisboa,mafra,lisboa/mafra/venda-do-pinheiro-e-santo-estevao-das-gales,Venda do Pinheiro e Santo Estêvão das Galés,parish,[]
lisboa,odivelas,lisboa/odivelas,Odivelas,council,[]
lisboa,odivelas,lisboa/odivelas/odivelas,Odivelas,parish,[]
lisboa,odivelas,lisboa/odivelas/pontinha-e-famoes,Pontinha e Famões,parish,[]
lisboa,odivelas,lisboa/odivelas/povoa-de-santo-adriao-e-olival-basto,Póvoa de Santo Adrião e Olival Basto,parish,[]
lisboa,odivelas,lisboa/odivelas/ramada-e-canecas,Ramada e Caneças,parish,[]
lisboa,oeiras,lisboa/oeiras,Oeiras,council,[]
lisboa,oeiras,lisboa/oeiras/alges-linda-a-velha-e-cruz-quebrada-dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",parish,[]
lisboa,oeiras,lisboa/oeiras/barcarena,Barcarena,parish,[]
lisboa,oeiras,lisboa/oeiras/carnaxide-e-queijas,Carnaxide e Queijas,parish,[]
lisboa,oeiras,lisboa/oeiras/oeiras-e-s-juliao-da-barra-paco-de-arcos-e-caxias,"Oeiras e S. Julião da Barra, Paço de Arcos e Caxias",parish,[]
lisboa,oeiras,lisboa/oeiras/porto-salvo,Porto Salvo,parish,[]
lisboa,sintra,lisboa/sintra,Sintra,council,[]
lisboa,sintra,lisboa/sintra/agualva-e-mira-sintra,Agualva e Mira-Sintra,parish,[]
lisboa,sintra,lisboa/sintra/algueirao-mem-martins,Algueirão-Mem Martins,parish,[]
lisboa,sintra,lisboa/sintra/almargem-do-bispo-pero-pinheiro-e-montelavar,"Almargem do Bispo, Pêro Pinheiro e Montelavar",parish,[]
lisboa,sintra,lisboa/sintra/cacem-e-sao-marcos,Cacém e São Marcos,parish,[]
lisboa,sintra,lisboa/sintra/casal-de-cambra,Casal de Cambra,parish,[]
lisboa,sintra,lisboa/sintra/colares,Colares,parish,[]
lisboa,sintra,lisboa/sintra/massama-e-monte-abraao,Massamá e Monte Abraão,parish,[]
lisboa,sintra,lisboa/sintra/queluz-e-belas,Queluz e Belas,parish,[]
lisboa,sintra,lisboa/sintra/rio-de-mouro,Rio de Mouro,parish,[]
lisboa,sintra,lisboa/sintra/sao-joao-das-lampas-e-terrugem,São João das Lampas e Terrugem,parish,[]
lisboa,sintra,lisboa/sintra/s-maria-s-miguel-s-martinho-e-s-pedro-de-penaferrim,"S. Maria, S. Miguel, S. Martinho e S. Pedro de Penaferrim",parish,[]
lisboa,sobral-de-monte-agraco,lisboa/sobral-de-monte-agraco,Sobral de Monte Agraço,council,[]
lisboa,sobral-de-monte-agraco,lisboa/sobral-de-monte-agraco/santo-quintino,Santo Quintino,parish,[]
lisboa,sobral-de-monte-agraco,lisboa/sobral-de-monte-agraco/sapataria,Sapataria,parish,[]
lisboa,sobral-de-monte-agraco,lisboa/sobral-de-monte-agraco/sobral-de-monte-agraco,Sobral de Monte Agraço,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras,Torres Vedras,council,[]
lisboa,torres-vedras,lisboa/torres-vedras/a-dos-cunhados-e-maceira,A dos Cunhados e Maceira,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/campelos-e-outeiro-da-cabeca,Campelos e Outeiro da Cabeça,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/carvoeira-e-carmoes,Carvoeira e Carmões,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/dois-portos-e-runa,Dois Portos e Runa,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/freiria,Freiria,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/maxial-e-monte-redondo,Maxial e Monte Redondo,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/ponte-do-rol,Ponte do Rol,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/ramalhal,Ramalhal,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/santa-maria-sao-pedro-e-matacaes,"Santa Maria, São Pedro e Matacães",parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/sao-pedro-da-cadeira,São Pedro da Cadeira,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/silveira,Silveira,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/turcifal,Turcifal,parish,[]
lisboa,torres-vedras,lisboa/torres-vedras/ventosa,Ventosa,parish,[]
lisboa,vila-franca-de-xira,lisboa/vila-franca-de-xira,Vila Franca de Xira,council,[]
lisboa,vila-franca-de-xira,lisboa/vila-franca-de-xira/alhandra-sao-joao-dos-montes-e-calhandriz,"Alhandra, São João dos Montes e Calhandriz",parish,[]
lisboa,vila-franca-de-xira,lisboa/vila-franca-de-xira/alverca-do-ribatejo-e-sobralinho,Alverca do Ribatejo e Sobralinho,parish,[]
lisboa,vila-franca-de-xira,lisboa/vila-franca-de-xira/castanheira-do-ribatejo-e-cachoeiras,Castanheira do Ribatejo e Cachoeiras,parish,[]
lisboa,vila-franca-de-xira,lisboa/vila-franca-de-xira/povoa-de-santa-iria-e-forte-da-casa,Póvoa de Santa Iria e Forte da Casa,parish,[]
lisboa,vila-franca-de-xira,lisboa/vila-franca-de-xira/vialonga,Vialonga,parish,[]
lisboa,vila-franca-de-xira,lisboa/vila-franca-de-xira/vila-franca-de-xira,Vila Franca de Xira,parish,[]
porto,amarante,porto/amarante,Amarante,council,[]
porto,amarante,porto/amarante/aboadela-sanche-e-varzea,"Aboadela, Sanche e Várzea",parish,[]
porto,amarante,porto/amarante/amarante-sao-goncalo--madalena-cepelos-e-gatao,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",parish,[]
porto,amarante,porto/amarante/ansiaes,Ansiães,parish,[]
porto,amarante,porto/amarante/bustelo-carneiro-e-carvalho-de-rei,"Bustelo, Carneiro e Carvalho de Rei",parish,[]
porto,amarante,porto/amarante/candemil,Candemil,parish,[]
porto,amarante,porto/amarante/figueiro-santiago-e-santa-cristina-,Figueiró (Santiago e Santa Cristina),parish,[]
porto,amarante,porto/amarante/fregim,Fregim,parish,[]
porto,amarante,porto/amarante/freixo-de-cima-e-de-baixo,Freixo de Cima e de Baixo,parish,[]
porto,amarante,porto/amarante/fridao,Fridão,parish,[]
porto,amarante,porto/amarante/gondar,Gondar,parish,[]
porto,amarante,porto/amarante/gouveia-sao-simao-,Gouveia (São Simão),parish,[]
porto,amarante,porto/amarante/jazente,Jazente,parish,[]
porto,amarante,porto/amarante/lomba,Lomba,parish,[]
porto,amarante,porto/amarante/louredo,Louredo,parish,[]
porto,amarante,porto/amarante/lufrei,Lufrei,parish,[]
porto,amarante,porto/amarante/mancelos,Mancelos,parish,[]
porto,amarante,porto/amarante/olo-e-canadelo,Olo e Canadelo,parish,[]
porto,amarante,porto/amarante/padronelo,Padronelo,parish,[]
porto,amarante,porto/amarante/rebordelo,Rebordelo,parish,[]
porto,amarante,porto/amarante/salvador-do-monte,Salvador do Monte,parish,[]
porto,amarante,porto/amarante/teloes,Telões,parish,[]
porto,amarante,porto/amarante/travanca,Travanca,parish,[]
porto,amarante,porto/amarante/vila-caiz,Vila Caiz,parish,[]
porto,amarante,porto/amarante/vila-cha-do-marao,Vila Chã do Marão,parish,[]
porto,amarante,porto/amarante/vila-garcia-aboim-e-chapa,"Vila Garcia, Aboim e Chapa",parish,[]
porto,amarante,porto/amarante/vila-mea,Vila Meã,parish,[]
porto,baiao,porto/baiao,Baião,council,[]
porto,baiao,porto/baiao/ancede-e-ribadouro,Ancede e Ribadouro,parish,[]
porto,baiao,porto/baiao/baiao-santa-leocadia-e-mesquinhata,Baião (Santa Leocádia) e Mesquinhata,parish,[]
porto,baiao,porto/baiao/campelo-e-ovil,Campelo e Ovil,parish,[]
porto,baiao,porto/baiao/frende,Frende,parish,[]
porto,baiao,porto/baiao/gestaco,Gestaçô,parish,[]
porto,baiao,porto/baiao/gove,Gove,parish,[]
porto,baiao,porto/baiao/grilo,Grilo,parish,[]
porto,baiao,porto/baiao/loivos-da-ribeira-e-tresouras,Loivos da Ribeira e Tresouras,parish,[]
porto,baiao,porto/baiao/loivos-do-monte,Loivos do Monte,parish,[]
porto,baiao,porto/baiao/santa-cruz-do-douro-e-sao-tome-de-covelas,Santa Cruz do Douro e São Tomé de Covelas,parish,[]
porto,baiao,porto/baiao/santa-marinha-do-zezere,Santa Marinha do Zêzere,parish,[]
porto,baiao,porto/baiao/teixeira-e-teixeiro,Teixeira e Teixeiró,parish,[]
porto,baiao,porto/baiao/valadares,Valadares,parish,[]
porto,baiao,porto/baiao/viariz,Viariz,parish,[]
porto,felgueiras,porto/felgueiras,Felgueiras,council,[]
porto,felgueiras,porto/felgueiras/aiao,Aião,parish,[]
porto,felgueiras,porto/felgueiras/airaes,Airães,parish,[]
porto,felgueiras,porto/felgueiras/friande,Friande,parish,[]
porto,felgueiras,porto/felgueiras/idaes,Idães,parish,[]
porto,felgueiras,porto/felgueiras/jugueiros,Jugueiros,parish,[]
porto,felgueiras,porto/felgueiras/macieira-da-lixa-e-caramos,Macieira da Lixa e Caramos,parish,[]
porto,felgueiras,porto/felgueiras/margaride-varzea-lagares-varziela-e-moure,"Margaride, Várzea, Lagares, Varziela e Moure",parish,[]
porto,felgueiras,porto/felgueiras/pedreira-rande-e-sernande,"Pedreira, Rande e Sernande",parish,[]
porto,felgueiras,porto/felgueiras/penacova,Penacova,parish,[]
porto,felgueiras,porto/felgueiras/pinheiro,Pinheiro,parish,[]
porto,felgueiras,porto/felgueiras/pombeiro-de-ribavizela,Pombeiro de Ribavizela,parish,[]
porto,felgueiras,porto/felgueiras/refontoura,Refontoura,parish,[]
porto,felgueiras,porto/felgueiras/regilde,Regilde,parish,[]
porto,felgueiras,porto/felgueiras/revinhade,Revinhade,parish,[]
porto,felgueiras,porto/felgueiras/sendim,Sendim,parish,[]
porto,felgueiras,porto/felgueiras/torrados-e-sousa,Torrados e Sousa,parish,[]
porto,felgueiras,porto/felgueiras/unhao-e-lordelo,Unhão e Lordelo,parish,[]
porto,felgueiras,porto/felgueiras/vila-cova-da-lixa-e-borba-de-godim,Vila Cova da Lixa e Borba de Godim,parish,[]
porto,felgueiras,porto/felgueiras/vila-fria-e-vizela-sao-jorge-,Vila Fria e Vizela (São Jorge),parish,[]
porto,felgueiras,porto/felgueiras/vila-verde-e-santao,Vila Verde e Santão,parish,[]
porto,gondomar,porto/gondomar,Gondomar,council,[]
porto,gondomar,porto/gondomar/baguim-do-monte-rio-tinto-,Baguim do Monte (Rio Tinto),parish,[]
porto,gondomar,porto/gondomar/fanzeres-e-sao-pedro-da-cova,Fânzeres e São Pedro da Cova,parish,[]
porto,gondomar,porto/gondomar/foz-do-sousa-e-covelo,Foz do Sousa e Covelo,parish,[]
porto,gondomar,porto/gondomar/gondomar-sao-cosme--valbom-e-jovim,"Gondomar (São Cosme), Valbom e Jovim",parish,[]
porto,gondomar,porto/gondomar/lomba,Lomba,parish,[]
porto,gondomar,porto/gondomar/melres-e-medas,Melres e Medas,parish,[]
porto,gondomar,porto/gondomar/rio-tinto,Rio Tinto,parish,[]
porto,lousada,porto/lousada,Lousada,council,[]
porto,lousada,porto/lousada/aveleda,Aveleda,parish,[]
porto,lousada,porto/lousada/caide-de-rei,Caíde de Rei,parish,[]
porto,lousada,porto/lousada/cernadelo-e-lousada-sao-miguel-e-santa-margarida-,Cernadelo e Lousada (São Miguel e Santa Margarida),parish,[]
porto,lousada,porto/lousada/cristelos-boim-e-ordem,"Cristelos, Boim e Ordem",parish,[]
porto,lousada,porto/lousada/figueiras-e-covas,Figueiras e Covas,parish,[]
porto,lousada,porto/lousada/lodares,Lodares,parish,[]
porto,lousada,porto/lousada/lustosa-e-barrosas-santo-estevao-,Lustosa e Barrosas (Santo Estêvão),parish,[]
porto,lousada,porto/lousada/macieira,Macieira,parish,[]
porto,lousada,porto/lousada/meinedo,Meinedo,parish,[]
porto,lousada,porto/lousada/nespereira-e-casais,Nespereira e Casais,parish,[]
porto,lousada,porto/lousada/nevogilde,Nevogilde,parish,[]
porto,lousada,porto/lousada/silvares-pias-nogueira-e-alvarenga,"Silvares, Pias, Nogueira e Alvarenga",parish,[]
porto,lousada,porto/lousada/sousela,Sousela,parish,[]
porto,lousada,porto/lousada/torno,Torno,parish,[]
porto,lousada,porto/lousada/vilar-do-torno-e-alentem,Vilar do Torno e Alentém,parish,[]
